,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
599,2EoOZnxNgtmZaD8uUmz2nD,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4
600,06hsdMbBxWGqBO0TV0Zrkf,0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986,4
601,0wP3e5PzSxafy2TRtlayq9,0.65,0.82,5,-10.9,0,0.0356,0.0655,0.00274,0.215,0.757,135.982,4
602,7HGTkn2aX7MNdKs7nV2xBt,0.509,0.987,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,4
603,2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,4
604,0J6mQxEZnlRt9ymzFntA6z,0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,4
605,67mgDq3zG8M03xagBKCaEO,0.493,0.882,9,-8.711,0,0.0393,0.00016,0.0148,0.179,0.186,135.006,4
606,0IsaptGsAi6wKCWPaXOuzM,0.695,0.917,1,-7.056,0,0.0494,0.00257,0.00968,0.328,0.82,128.006,4
607,0gSmGy8AuKyzOVuRGA9iOg,0.522,0.987,7,-6.066,1,0.128,0.00246,0.933,0.825,0.236,137.987,4
608,21qnJAMtzC6S5SESuqQLEK,0.885,0.844,10,-9.225,0,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,4
609,4ImL3v98u2BLkwnyQDjfRm,0.594,0.614,5,-6.091,0,0.0536,0.0121,0.0,0.823,0.101,79.968,4
610,6C7RJEIUDqKkJRZVWdkfkH,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,4
611,5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4
612,5cxp9kjCFyJwzv3lzeX7ku,0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,4
613,42ZVk59gT4tMlrZmd8Ijxf,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,4
614,4QySZtWymRGNgrwxZOODKF,0.359,0.717,2,-10.309,1,0.0405,0.015,0.00365,0.36,0.47,121.878,4
615,1GqlvSEtMx5xbGptxOTTyk,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,4
616,1gzIbdFnGJ226LTl0Cn2SX,0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,4
617,5NLuC70kZQv8q34QyQa1DP,0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,5
618,5qxChyzKLEyoPJ5qGrdurN,0.712,0.691,8,-8.157,1,0.128,0.122,0.0,0.0538,0.742,97.022,4
619,2tY1gxCKslfXLFpFofYmJQ,0.914,0.586,6,-8.435,0,0.33,0.00203,1.58e-06,0.0992,0.655,116.371,4
620,0Puj4YlTm6xNzDDADXHMI9,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,4
621,7BOLGsgOMicS0GLmsX940c,0.473,0.968,4,-7.297,0,0.0642,0.000144,0.0347,0.612,0.465,138.054,4
622,5aCPxXIBHYa2t6BXhKA6o7,0.347,0.885,9,-6.121,0,0.0615,0.000171,0.0892,0.217,0.466,180.172,3
623,0snEBWqLtpH1lONPTiNref,0.251,0.871,4,-6.414,0,0.0871,0.00407,0.00751,0.108,0.206,92.975,4
624,4DgVZwzoF2dENlLTvhWjr0,0.468,0.924,11,-2.989,0,0.17,0.00157,0.905,0.0976,0.352,180.058,4
625,6UTNQ8YN8da3ExqI5AOJPE,0.392,0.922,6,-3.161,1,0.0692,3.06e-05,0.068,0.122,0.1,130.096,4
626,3wzAXBZ6mhuYEzf2IJAbDc,0.236,0.888,3,-3.563,0,0.139,3.1e-05,0.0457,0.11,0.107,130.132,4
627,5UpDvqyZnhdWY16L8HY6fw,0.388,0.83,3,-3.035,0,0.0922,2.68e-05,0.0212,0.0946,0.144,129.98,4
628,6BlKRhk5hnrQ7HKrsPEesI,0.398,0.871,1,-4.786,1,0.0632,0.000125,0.0813,0.0906,0.0737,129.991,4
629,4hfQ8Swsb2kt622LSNOcGF,0.274,0.992,6,-1.794,1,0.273,2.91e-05,0.0333,0.284,0.0896,149.915,4
630,068ajwKxGpJBQHYf8yPeDa,0.538,0.979,11,-1.665,0,0.132,2.65e-05,0.000192,0.0551,0.465,134.984,3
631,1e0Ug0zJLPFi1fmHGQfeko,0.416,0.992,11,-2.045,1,0.115,0.000232,5.76e-05,0.0518,0.133,180.003,4
632,3z1PkRAvO0Vhdz7d6epug3,0.513,0.991,0,-0.946,1,0.132,0.00185,0.00566,0.288,0.315,155.001,4
633,3BI1nr32dmrPTTMmywXZZp,0.251,0.966,10,-1.803,0,0.236,0.000355,0.00326,0.577,0.278,195.038,4
634,2y2ePmhzeawxdgzODNvpCD,0.209,0.991,1,-1.876,1,0.356,0.000407,0.000501,0.307,0.0659,199.865,4
635,4XIyKIqxM2wo4mZJYPwoqa,0.487,0.978,10,-1.451,0,0.111,0.00014,0.0251,0.307,0.266,100.0,4
636,0WiLaIOpXOqfyMfCEuKUJ5,0.299,0.899,7,-5.541,1,0.084,0.00117,0.635,0.187,0.52,186.965,5
637,3QsYbhJJiZsMHzuqFKnjTV,0.485,0.953,7,-4.798,0,0.0652,0.000267,2.25e-06,0.119,0.489,96.016,4
638,4y8ROEAfsPz73swo9Z08YF,0.266,0.858,5,-4.595,0,0.0397,0.000694,0.0,0.0784,0.396,113.233,4
639,5ik0BEGp48K5B1rvtbCX9O,0.404,0.967,2,-4.54,0,0.0482,0.000748,3.71e-06,0.276,0.487,96.027,4
640,2P9A0rW2xuOO5FuHc4iejn,0.425,0.937,2,-4.36,0,0.0955,0.000207,0.0,0.258,0.495,97.906,4
641,0NpsroYWRHQnXSAcuoOZuS,0.526,0.941,5,-5.379,0,0.0996,0.00254,2.14e-06,0.327,0.471,123.993,4
642,3DInEO1Z6fXhfVFTcAB5T5,0.476,0.958,2,-4.975,1,0.123,0.00276,0.00192,0.268,0.297,95.012,4
643,3sxNTrZ7PTkMM0SC6Ixq0s,0.521,0.954,11,-5.398,1,0.224,0.000136,0.121,0.0864,0.195,133.088,4
644,1t4wR9wRgVdugDsPBBDQxo,0.516,0.964,7,-4.696,1,0.14,4.02e-06,0.466,0.0632,0.343,125.056,4
645,23M5sqX2zVj7lPJRUthCju,0.425,0.995,2,-4.565,1,0.243,1.05e-05,0.685,0.351,0.0398,90.005,4
646,3rvxQkyZpcF3pTIGH2hOKm,0.478,0.977,7,-4.652,1,0.187,1.26e-05,0.012,0.183,0.204,93.036,4
647,3zNY82PSurFYaMsbYLmg5h,0.417,0.969,4,-4.67,1,0.197,3.31e-06,0.263,0.151,0.298,148.059,4
648,6DyywdbmTzlmXBzG9ym7Rt,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,4
649,6pEKhMwbeo0v6Ko6q0oBHv,0.416,0.867,1,-4.728,0,0.0421,0.00341,0.0,0.087,0.313,170.052,4
650,0iWL64A0giopbosqzh1CAm,0.46,0.973,6,-3.791,1,0.0553,1.41e-05,4.12e-05,0.299,0.498,94.984,4
651,0LKYlMbgGEbrniJPv3tFK0,0.441,0.973,7,-3.745,0,0.0955,1.79e-05,0.00183,0.316,0.284,150.014,4
652,1Ck3yRZCgPy91NHk4bNBXc,0.432,0.982,6,-4.86,0,0.0686,6.46e-05,3.98e-05,0.0441,0.196,86.998,4
653,1TWokXjbE3vJ16awgBD7Dp,0.447,0.945,2,-4.917,1,0.0486,0.000304,0.0,0.305,0.289,135.513,4
654,4uohzeTKeWnMc1VI0cHEjL,0.477,0.976,6,-4.4,0,0.0728,5.86e-06,0.000643,0.367,0.32,114.992,4
655,3HaRHDyLozQ26MAtsSJ1eH,0.493,0.959,3,-3.832,1,0.0413,3.08e-05,2.02e-05,0.369,0.364,107.011,4
656,5sdDsbZ9YyhuHbLsNGaqNZ,0.496,0.992,4,-3.862,0,0.0929,3.08e-05,0.000246,0.317,0.271,139.948,4
657,2SrVGpjv0mqCR6j9EZPSm2,0.446,0.97,9,-5.004,0,0.0508,0.00754,0.000275,0.199,0.595,94.233,4
658,4OROzZUy6gOWN4UGQVaZMF,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4
659,469rBLYJUZHMJLtq2Wch3h,0.313,0.882,0,-6.215,1,0.0355,0.0346,0.338,0.45,0.3,103.981,4
660,3nlGByvetDcS1uomAoiBmy,0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,4
661,21wB3DaIk112Ry3mEzqfit,0.322,0.988,0,-4.074,1,0.232,0.000731,0.00411,0.451,0.277,101.559,4
662,1NILMHSfpDZd7Rn73d7bEP,0.264,0.712,0,-7.358,1,0.0331,0.00169,0.0468,0.131,0.548,97.885,4
663,1198hsFUvkbffYd8Ff58DX,0.295,0.934,4,-5.231,0,0.0668,0.000787,0.0029,0.482,0.32,96.636,4
664,1t1RdZblP5OwfCN4OdTlse,0.328,0.928,2,-5.839,0,0.131,0.0471,0.000681,0.179,0.15,148.276,4
665,7kocq12UHSZ2S4U8P71RXo,0.316,0.908,4,-5.455,0,0.0779,0.00194,0.0578,0.111,0.3,107.743,4
666,3AFqV9UqFrkQgCkNvsPZv3,0.353,0.837,4,-5.551,0,0.0356,0.00268,0.000533,0.11,0.144,110.999,4
667,4whyO1FLxQL06JbVqZoTb7,0.294,0.949,0,-5.655,1,0.0851,0.00161,2.79e-05,0.101,0.266,125.892,4
668,5qG0kQf4fFFCeavzUAwAC7,0.317,0.94,4,-5.33,0,0.114,0.00573,0.0033,0.112,0.228,103.396,4
669,0Qv7xi6uPSqH2k82tOkGSt,0.647,0.896,4,-5.949,1,0.0509,0.0709,0.0505,0.0614,0.953,118.729,4
670,0f798jZ9aYI34zo4lchKd0,0.51,0.931,0,-11.12,1,0.0423,0.185,1.36e-05,0.12,0.491,97.908,4
671,39lSeqnyjZJejRuaREfyLL,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4
672,2Gah9qQMVdxCZJllU9HmnZ,0.585,0.804,4,-6.205,0,0.044,0.0246,1.07e-06,0.179,0.673,111.118,4
673,7azo4rpSUh8nXgtonC6Pkq,0.764,0.887,11,-3.726,1,0.0744,0.0816,0.00011,0.847,0.72,118.427,4
674,2bCQHF9gdG5BNDVuEIEnNk,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,4
675,46eu3SBuFCXWsPT39Yg3tJ,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,4
676,1OOtq8tRnDM8kG2gqUPjAj,0.776,0.867,3,-3.704,0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,4
677,57bgtoPSgt236HzfBOd8kj,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
678,391CwgcBxvUHmEKda2b5In,0.419,0.672,2,-6.353,1,0.092,0.623,0.0,0.412,0.304,105.212,4
679,7lQWRAjyhTpCWFC0jmclT4,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,4
680,6L89mwZXSOwYl76YXfX13s,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4
681,11d9oUiwHuYt216EFA2tiz,0.98,0.535,2,-16.035,1,0.058,0.027,1.68e-06,0.104,0.675,115.744,4
682,0gOyllwzM7IvfuYZ903zNv,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4
683,0n2SEXB2qoRQg171q7XqeW,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4
684,1B75hgRqe7A4fwee3g3Wmu,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,4
685,2wz5weI4PREzpexKfrKgwv,0.656,0.956,11,-5.647,0,0.0536,0.0784,0.0247,0.0923,0.831,133.713,4
686,17yD11uOhY0fcYytJXCsii,0.53,0.994,2,-9.629,0,0.0613,0.000592,0.00708,0.364,0.68,139.992,4
687,5fpizYGbi5IQoEraj6FP0R,0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-06,0.246,0.47,105.932,4
688,5iEDwEp82uLN3X6llJdqen,0.794,0.756,9,-11.331,0,0.0343,0.251,0.000611,0.122,0.759,124.25,4
689,2oTDOIAdsxPTE7yAp4YOcv,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4
690,36rXHqN7D1ETFhyKXXKs4w,0.557,0.74,6,-10.999,1,0.0879,0.0018,0.422,0.148,0.801,114.379,4
691,1ZtzjvhIcLoogzOpt4rKoa,0.886,0.78,10,-10.78,0,0.102,0.0145,2.96e-06,0.0453,0.6,124.778,4
692,0PdM2a6oIjqepoEfcJo0RO,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,4
693,4KfSdst7rW39C0sfhArdrz,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4
694,72SpPFrMYCXLB3Fbw9tEgf,0.571,0.953,8,-5.601,1,0.0548,0.0011,0.000606,0.226,0.601,137.965,4
695,63T7DJ1AFDD6Bn8VzG6JE8,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,4
696,1QbQL5m30YNvukitIqAnFG,0.686,0.609,10,-11.469,0,0.0444,0.258,0.00015,0.113,0.719,127.736,4
697,7x8dCjCr0x6x2lXKujYD34,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4
698,0QMfoF1pm0nzVkvojPfrzN,0.224,0.954,0,-4.646,1,0.0912,0.00788,0.000524,0.235,0.48,173.191,4
699,08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4
700,4xkOaSrkexMciUUogZKVTS,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4
701,4mSp2FCzwGUN58aurJawQq,0.728,0.654,1,-7.044,1,0.243,0.0158,0.0,0.343,0.657,87.816,4
702,2gZUPNdnz5Y45eiGxpHGSc,0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993,4
703,6N0s8tBTo5WWmC98XKV4sB,0.644,0.85,11,-4.682,0,0.204,0.0351,0.0,0.378,0.308,130.142,4
704,5JAEXVcYyMHy2HkF2ebumQ,0.821,0.876,9,-2.913,0,0.309,0.0952,0.0,0.0909,0.806,158.069,4
705,33MpATo5CCG2ennj6LAlYq,0.708,0.934,10,-3.512,0,0.133,0.11,0.0,0.27,0.736,130.091,4
706,2Rjw8Egb06Yiy0y3GQMWOS,0.755,0.889,2,-4.536,0,0.17,0.05,0.0,0.232,0.759,150.043,4
707,7iXF2W9vKmDoGAhlHdpyIa,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,4
708,4LwU4Vp6od3Sb08CsP99GC,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4
709,47FjToieQbxqNnuiRRQtym,0.724,0.86,7,-3.544,1,0.0872,0.0139,0.0,0.254,0.553,96.956,4
710,3luYiPxAz6snO5DQlbMpDB,0.762,0.727,1,-5.989,0,0.259,0.422,0.0,0.554,0.792,133.094,4
711,7s0lDK7y3XLmI7tcsRAbW0,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,4
712,0bD5aCBb46dEtEVkv9hd1m,0.461,0.89,10,-5.167,0,0.0628,0.00348,0.0,0.0953,0.597,155.05,4
713,6T3kHlJAwEZwfzy0q3K86c,0.5,0.887,7,-3.739,1,0.0716,0.00455,0.0,0.114,0.645,162.003,4
714,4iJg7QdhqLHwfYOmYHqU9z,0.346,0.949,6,-3.973,1,0.0837,1.42e-05,0.422,0.0524,0.323,178.027,4
715,40iyvp3T5mgHhTRefrTVFR,0.237,0.983,6,-4.618,1,0.121,3.61e-06,0.192,0.219,0.14,106.383,4
716,48O6kz322Dzu1R6Al5147q,0.553,0.837,6,-5.608,1,0.0452,0.00941,0.0,0.372,0.432,140.495,4
717,4mn2kNTqiGLwaUR8JdhJ1l,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3
718,4FcuBt72TphjD8jHemnEwk,0.208,0.8,7,-9.628,1,0.26,0.659,0.176,0.699,0.44,196.241,4
719,5qm0KiVKMXW1kq6VrnIhz5,0.449,0.775,7,-12.029,1,0.0405,0.162,0.149,0.248,0.313,94.907,4
720,4fox41rQRgYVthMdjnuJNO,0.486,0.95,2,-4.513,1,0.088,3.32e-05,0.00427,0.116,0.335,130.035,4
721,33iAwBBb962LFQei4J0b0b,0.683,0.764,7,-7.89,0,0.0315,0.0222,0.00932,0.263,0.738,123.873,4
722,1lkfcyCLP0KPykSLIgh1VT,0.673,0.895,10,-6.241,0,0.0317,0.0153,0.0717,0.128,0.932,127.053,4
723,051AN65NTPxmHJ5D14qiXc,0.674,0.908,9,-3.262,0,0.0325,0.0714,0.000104,0.121,0.861,127.99,4
724,2QLEN3RVunMas7j0PHjeAT,0.843,0.959,6,-4.933,0,0.0914,0.0913,0.0,0.408,0.923,135.988,4
725,6vwO2sjv52r1efQm5JzKJ3,0.536,0.964,7,-4.093,1,0.127,0.000512,0.0,0.247,0.276,126.084,4
726,5j7kbuuMtOMG2ijUtI7ef9,0.492,0.987,4,-3.398,1,0.122,8.96e-06,0.0,0.231,0.354,103.98,4
727,3H3nKeXkD84Us8t9IDbKua,0.56,0.893,11,-4.318,0,0.0532,0.00056,7.51e-05,0.0905,0.174,114.008,4
728,1IaQLINjiOCSv4INrrv0aS,0.466,0.958,1,-4.245,0,0.0418,0.000156,0.000113,0.117,0.615,141.217,4
729,2BqDbaNNOMdxKc6jfJ8O0e,0.373,0.991,7,-2.101,1,0.214,0.000157,1.29e-06,0.162,0.316,197.973,3
730,0f2YRp5HLHVzqIs8KfY6T1,0.498,0.936,9,-3.141,1,0.0632,6.83e-05,0.0252,0.0695,0.378,136.912,4
731,0Ph6L4l8dYUuXFmb71Ajnd,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,4
732,7C0rG4oWO7VeZcffyW1sK9,0.663,0.482,1,-12.093,1,0.0479,0.186,0.0,0.0521,0.314,144.13,4
733,3T6Gt575CWSaiU4nnRreMJ,0.601,0.947,10,-9.37,0,0.0316,6.93e-05,0.825,0.351,0.659,140.009,4
734,2374M0fQpWi3dLnB54qaLX,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4
735,7uSsHbBFFAnkRQR1rDwP3L,0.562,0.865,7,-6.476,0,0.0922,2.06e-05,0.591,0.219,0.35,124.047,4
736,6WK9dVrRABMkUXFLNlgWFh,0.663,0.838,0,-5.744,0,0.0286,0.2,0.000177,0.0782,0.752,112.788,4
737,1vKKHmIHssXmoFuosQ50Gs,0.407,0.975,1,-2.22,0,0.238,0.000593,0.57,0.285,0.216,167.918,4
738,0QxlQZZa5riHTGxgEAvMTF,0.582,0.603,0,-6.27,0,0.0295,0.00132,0.722,0.114,0.0552,130.005,4
739,43gO1bG2NBcWYwcvoxUHHU,0.363,0.981,11,-2.706,0,0.19,0.00179,0.597,0.35,0.339,136.537,4
740,6kyX65yJtM2lNpw55Pedvm,0.546,0.983,2,-1.84,1,0.194,0.000588,0.359,0.322,0.289,137.075,3
741,1OpEBtAAEMd5q8xt5Zx8ws,0.606,0.964,11,-2.398,0,0.186,0.00425,0.187,0.29,0.214,137.509,4
742,16CFT0VAa4PuY6Y48ZlsnZ,0.308,0.988,6,-2.097,0,0.285,0.000615,0.703,0.333,0.247,149.866,4
743,7IV2yFmIc3cQVYn4xjszHT,0.565,0.98,3,-2.112,1,0.21,0.00102,0.724,0.255,0.386,145.049,4
744,7fjgmYoec0XsYyudG5tAEi,0.55,0.987,6,-2.19,0,0.127,0.000691,0.518,0.299,0.578,151.023,4
745,766kjj2FEDBQqkl2qPnPts,0.297,0.978,11,-4.442,0,0.191,0.00432,0.607,0.371,0.178,149.811,4
746,3sMojzVLtzfwgcltdTvNF3,0.532,0.989,1,-4.212,1,0.181,0.00241,0.806,0.209,0.331,144.992,4
747,0sTIV5PBxNUU2pCLjZsnKP,0.479,0.98,9,-4.197,0,0.177,0.00327,0.862,0.192,0.224,167.606,4
748,3QDw37hjtLIayhkUSr21Ou,0.524,0.91,6,-5.446,0,0.0567,0.00597,0.594,0.11,0.288,139.99,4
749,19wtWXLDKN6DpQozOUEbKh,0.266,0.971,11,-4.198,1,0.2,0.00068,0.405,0.0611,0.485,169.917,3
750,1WeQhQVlegtLRfwTbFLlSR,0.316,0.977,1,-4.516,1,0.24,0.00111,0.24,0.0738,0.274,145.025,4
751,0s3hd2sfayJsdyEjVaofxQ,0.472,0.972,8,-3.884,0,0.194,0.00085,0.796,0.353,0.432,175.062,4
752,4DI9fMzgeLtyPc3e59hsfL,0.466,0.978,6,-2.779,1,0.25,0.000357,0.878,0.126,0.394,175.005,4
753,27sTzAelgljD6Uxp88BqA3,0.246,0.954,8,-3.811,1,0.0975,5.79e-05,0.291,0.126,0.164,97.553,4
754,0YUh79N1kx9It2sYhG0xWy,0.288,0.994,5,-3.73,1,0.178,5.53e-05,0.0278,0.15,0.19,118.729,4
755,21iLHCYssMRkwKJABLsRC1,0.331,0.901,0,-4.073,1,0.075,3.4e-06,0.246,0.362,0.139,94.933,4
756,5ygrynyb27ZPN1IcGO2vG1,0.507,0.943,5,-4.619,1,0.0653,3.12e-05,0.00223,0.148,0.498,90.013,4
757,07Vk1JPd5MgBJxdrMpnLNh,0.386,0.944,0,-4.334,1,0.0941,6.79e-05,0.0153,0.338,0.374,154.175,4
758,2eB7JqIY4hTTSz31h6bjwR,0.153,0.953,0,-4.74,0,0.122,0.00152,0.0062,0.366,0.14,199.892,4
759,1UVffD20CfHJ2wD0x0as8L,0.362,0.945,10,-2.651,0,0.0575,0.00131,2.51e-05,0.154,0.487,114.797,4
760,3d9hmArOgeP3iBHEaOL15O,0.256,0.964,0,-3.597,1,0.0919,3.66e-05,0.000585,0.351,0.283,92.469,4
761,0bKs1y9PTFBddM9qj0JGvb,0.303,0.969,8,-2.466,1,0.162,9.03e-05,0.844,0.417,0.163,109.384,5
762,5PZ2cqh9Yem2g6cTSOLllz,0.416,0.741,7,-4.001,1,0.0335,0.00804,0.0,0.273,0.286,160.515,4
763,1Q2fYlSdwuutWj3QplhY9q,0.185,0.948,8,-3.892,1,0.147,0.0104,0.0,0.105,0.316,196.578,3
764,56sk7jBpZV0CD31G9hEU3b,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,4
765,0M955bMOoilikPXwKLYpoi,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,4
766,6QDbGdbJ57Mtkflsg42WV5,0.552,0.947,2,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,4
767,5qFxuUIAwJlzO60vqOiL7y,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,4
768,4E5xVW505akJX0wcKj8Mpd,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4
769,4PSiPZp8MYMDZzuBhCLgc6,0.242,0.953,4,-5.555,0,0.115,0.0605,3.38e-05,0.135,0.342,153.738,4
770,25GC50HslaaruyrKjdu0lP,0.569,0.883,2,-4.41,0,0.0748,8.07e-05,7.74e-05,0.0883,0.373,134.001,4
771,7wY79pRyfratEk7DF8vP9x,0.553,0.756,11,-5.976,1,0.0341,7.88e-06,0.856,0.0699,0.331,115.067,4
772,62n6ORGz7Mfp7foP0B41qT,0.557,0.896,4,-7.243,0,0.0501,0.0008,0.898,0.104,0.408,90.036,4
773,2ZcXUhPttc1ac418HoQb7q,0.564,0.451,11,-8.757,0,0.0277,0.211,0.772,0.138,0.104,78.034,4
774,4hqhLISxsGGBRosF4v46pO,0.665,0.853,1,-7.553,0,0.0635,0.0461,0.885,0.218,0.642,90.065,4
775,11KHnqxnmOx8W5PyplVGrO,0.534,0.968,2,-5.346,1,0.0477,0.00016,0.85,0.189,0.273,141.974,4
776,41qtH15yLXrhzzP2Dx9Vcm,0.277,0.993,6,-5.27,0,0.147,0.00067,0.0701,0.0985,0.0736,99.456,4
777,6PIT9IUAnHFlQ78tj8rrSy,0.364,0.963,11,-4.163,0,0.0961,0.000462,0.144,0.12,0.139,106.006,4
778,5U4ByJt0IvLu3bpF2DdDQT,0.231,0.939,7,-5.315,1,0.166,0.0029,0.0108,0.183,0.053,131.657,4
779,07xghD8AXeVlCHfnD18HM0,0.209,0.994,6,-4.102,0,0.19,1.71e-05,0.0625,0.13,0.172,163.122,4
780,5nksa8EqKHSWO9WBj6DnmS,0.229,0.969,9,-4.701,1,0.214,0.000192,0.0288,0.352,0.106,148.918,4
781,4tH51l243jr1ZIrdHgXlQm,0.266,0.993,2,-4.225,1,0.244,0.000328,0.0581,0.317,0.0689,110.021,3
782,65GqoNsz3q6GMW9AXjv8mz,0.182,0.954,7,-6.137,1,0.132,9.7e-05,0.00599,0.0383,0.321,172.017,3
783,2dy8eXtNCrLcpT006adx5g,0.29,0.982,6,-5.226,0,0.193,0.000224,0.119,0.628,0.0431,106.546,4
784,5Cs6AftcanvD6Ib7YJ1otT,0.212,0.987,7,-5.326,1,0.192,9.29e-05,0.0162,0.36,0.0727,151.477,4
785,7ao9MKmhkjeFxw0alndkdM,0.26,0.986,1,-5.22,0,0.369,0.000119,0.0122,0.0807,0.0379,137.365,4
786,11EVeW30HHEMZZsWgWzdfN,0.481,0.94,10,-3.288,0,0.0564,0.00113,0.0,0.107,0.194,94.948,4
787,3Avo2sje8LYkKcedVEFkHI,0.358,0.967,0,-2.278,1,0.109,3.78e-05,1.29e-05,0.33,0.367,119.58,4
788,7vlNJsXwdCNXpSCvC58jFa,0.287,0.953,7,-2.819,1,0.088,5.71e-06,4.73e-05,0.497,0.32,92.483,4
789,0vGDRD1JCj2NhUm7jUWxjf,0.586,0.92,6,-3.969,0,0.104,0.00145,1.22e-05,0.0119,0.706,93.038,4
790,0SnvI0twJ1Mnh0rJlBRrf0,0.499,0.937,6,-2.492,1,0.0605,4.54e-05,6.11e-06,0.477,0.569,90.029,4
791,5a5EoEfEFnq0A6lhZ1Cc4V,0.275,0.984,3,-1.879,0,0.181,6.49e-05,0.0,0.104,0.113,115.791,4
792,2VVyMMLSd91LGc2mwGvCej,0.504,0.985,9,-2.529,1,0.105,0.000196,0.00539,0.127,0.425,145.018,4
793,7D7byMFEWbDbkgOGX4EugP,0.536,0.917,10,-2.257,0,0.0337,8.75e-05,0.000181,0.383,0.718,97.498,4
794,7petzbAJP403GAY6F3Zfbx,0.488,0.967,1,-1.825,1,0.103,4.63e-06,0.00018,0.494,0.331,94.99,4
795,6Rt9GlwZEDU0V3vhXrUNqJ,0.579,0.946,9,-2.732,0,0.054,0.000128,2.38e-05,0.335,0.4,99.937,4
796,5Hpjl6TGB0MRb4eAk2wcRO,0.481,0.943,1,-2.83,1,0.0541,5.29e-06,0.00952,0.486,0.529,99.955,4
797,0mDMySNeFk7O6DDslIcfPO,0.557,0.934,5,-3.312,1,0.0367,0.000321,6.73e-06,0.119,0.428,89.984,4
